Customer ID,Number of Orders Lifetime,Revenue Amount Lifetime,Art.com Flag
3209586,3,$222.52,N
3209797,2,$101.96,Y
3210183,3,$68.54,N
3212154,2,$62.46,N
3215759,2,$190.86,Y
3223022,3,$33.53,N
3227252,3,$128.65,Y
3234695,6,"$1,671.36",Y
3240478,2,$87.53,N
3241554,2,$48.92,N
3247895,2,$83.96,Y
3261785,2,$69.57,N
3264333,2,$358.95,Y
3267154,2,$196.97,Y
3270936,2,$69.96,N
3275482,9,$220.99,N
3279416,3,$54.91,N
3280445,3,$102.92,N
3280648,3,$45.39,N
3280757,2,$37.94,N
3284560,2,$89.71,N
3287217,3,$107.26,N
3289024,3,$360.44,Y
3290426,2,$132.95,N
3290641,2,$49.61,N
3296808,3,$382.92,N
3297288,2,$124.21,N
3299830,4,$462.84,Y
3306142,3,$187.20,N
3306820,2,$64.96,N
3308925,3,$128.84,N
3309803,3,$56.21,N
3312057,7,"$1,017.09",N
3315194,10,"$1,572.55",Y
3315636,2,$76.40,N
3315728,2,$154.32,N
3316567,6,$730.43,N
3323575,2,$99.92,N
3327945,3,$204.20,N
3330312,2,$41.37,N
3332970,2,$278.96,Y
3341449,4,$321.89,N
3341481,2,$84.92,Y
3341985,2,$164.47,N
3342730,2,$348.77,N
3344267,4,$85.97,N
3344359,2,$90.69,N
3349509,3,$83.69,Y
3352038,2,$36.96,N
3356167,2,$63.29,N
3358141,4,$131.32,Y
3358822,2,$212.00,N
3374499,3,$104.41,N
3376902,3,$123.06,N
3377063,4,$250.01,Y
3383649,3,$105.64,N
3388115,3,$113.57,N
3391726,4,$133.89,N
3392331,4,$332.62,N
3393203,4,$118.74,N
3395827,2,$60.92,Y
3398676,4,$573.92,N
3398892,2,$285.93,N
3405776,2,$150.92,N
3413422,2,$59.08,N
3423412,2,$281.63,N
3423473,2,$128.72,N
3431974,3,$143.23,N
3432302,2,$143.87,N
3437194,2,$214.36,N
3443204,5,$428.56,Y
3443524,2,$38.89,N
3451135,7,"$1,238.91",Y
3451880,2,$49.16,N
3455227,2,$45.71,Y
3456218,2,$107.25,N
3456859,3,$999.63,N
3456944,3,$116.06,N
3460332,2,$157.75,N
3467528,2,$164.94,Y
3469033,2,$279.40,Y
3477843,3,$309.14,Y
3489570,2,$94.72,N
3490975,3,$131.07,N
3496539,2,$67.06,Y
3497094,2,$35.96,N
3499583,4,$800.34,N
3503117,3,$287.59,N
3504581,6,$269.72,N
3516552,4,$632.30,N
3518271,2,$27.71,N
3526116,2,$261.66,N
3526203,4,$417.15,Y
3526299,5,$144.52,Y
3527492,2,$33.60,N
3527575,3,$240.33,Y
3530500,5,"$1,076.88",N
3532995,2,$53.24,N
3537037,2,$324.46,N
3541356,3,$534.95,N
3547322,2,$51.95,N
3548649,3,$43.20,N
3551883,2,$44.94,N
3552630,2,$442.02,N
3552928,2,$141.82,N
3553256,5,$255.06,N
3553951,2,$75.20,Y
3554499,2,$114.45,N
3556605,2,$447.48,N
3556691,2,$109.53,N
3565008,12,"$1,227.90",Y
3565436,2,$46.94,N
3570244,2,$118.44,Y
3570889,2,$70.67,N
3572824,3,$163.62,N
3572919,6,"$1,656.29",Y
3574158,3,$85.32,Y
3574561,4,$71.38,N
3576084,2,$435.75,N
3581910,3,$95.76,Y
3584829,2,$488.82,Y
3591872,2,$47.09,N
3593626,4,$497.62,N
3595244,2,$121.04,Y
3598012,2,$75.64,N
3607424,2,$146.52,N
3617584,5,$556.28,N
3618231,3,$295.59,N
3621984,4,$62.41,Y
3622313,2,$30.10,N
3623500,2,$73.95,N
3626408,2,$87.31,Y
3627696,2,$108.99,N
3632784,2,$42.96,Y
3634302,3,$72.49,N
3636554,2,$214.49,N
3637832,2,$147.96,N
3638159,5,$162.90,N
3638433,3,$361.54,N
3640575,5,$301.81,N
3643275,3,$54.21,N
3646873,4,$124.22,N
3652196,2,$146.94,N
3654271,3,$193.91,N
3658276,3,$71.89,N
3660743,3,$240.95,Y
3662131,2,$72.80,N
3662973,2,$179.16,Y
3668580,5,$222.07,N
3670360,3,$63.95,Y
3676472,3,$362.20,N
3677968,4,$171.18,N
3682223,11,$238.39,N
3686654,3,$115.94,N
3687758,4,$252.20,N
3697100,2,$75.95,N
3699974,2,$82.92,N
3705089,2,$59.94,N
3711762,2,$72.99,N
3713374,2,$35.99,N
3718069,2,$18.94,N
3723756,3,$207.28,N
3724367,2,$16.99,Y
3725259,2,$55.33,N
3727191,3,$55.41,Y
3734920,3,$58.20,N
3736470,2,$83.87,N
3738271,5,$237.84,Y
3747264,2,$80.96,Y
3753603,3,$573.44,Y
3753815,2,$112.65,N
3754046,6,$214.94,N
3761077,2,$50.20,N
3763695,3,$152.45,N
3773806,2,$56.22,N
3774985,6,"$1,040.50",N
3776616,4,$49.94,N
3787785,15,"$5,634.69",Y
3798735,2,$995.04,N
3799388,2,$185.84,N
3799567,4,$209.98,N
3802259,3,$298.10,Y
3811692,2,$37.87,Y
3817003,2,$126.96,Y
3821653,2,$61.77,N
3823985,3,$41.79,N
3824837,2,$312.91,N
3825310,2,$41.87,N
3826955,3,$108.43,Y
3827649,7,$343.49,Y
3828439,2,$45.92,Y
3831627,6,$495.64,N
3834217,3,$246.64,Y
3838435,2,$533.55,N
3847402,3,$465.92,Y
3848065,3,$312.91,Y
3848995,2,$85.85,N
3849607,2,$97.65,N
3852920,2,$409.53,N
3861247,2,$27.96,Y
3861374,3,$195.95,N
3864135,2,$88.94,Y
3865814,2,$35.21,N
3867227,2,$65.36,N
3870422,2,$155.58,Y
3873693,3,$768.59,Y
3876060,2,$271.68,N
3876338,2,$491.34,Y
3878629,2,$296.21,N
3880012,2,$67.78,N
3886093,2,$31.44,N
3894310,3,$167.20,Y
3901885,2,$136.96,N
3902052,3,$165.93,Y
3903048,2,$23.05,N
3907646,4,$604.12,Y
3912045,6,"$1,052.59",N
3912933,2,$37.93,Y
3917365,3,$37.43,N
3925021,2,$41.01,Y
3926447,2,$73.95,N
3930722,3,$146.28,N
3933273,3,$41.45,N
3939257,2,$100.51,N
3939837,2,$49.86,N
3939867,4,$279.30,N
3942964,2,$314.86,N
3948434,2,$52.46,N
3948793,2,$60.96,N
3950412,6,$318.42,Y
3951478,7,"$1,232.83",Y
3952184,2,$20.21,N
3957759,2,$74.94,N
3959865,3,$605.90,Y
3962244,4,$418.90,Y
3963533,2,$100.94,N
3964633,4,$105.02,Y
3965354,2,$136.75,N
3974922,2,$57.90,N
3975208,4,$118.92,Y
3978155,3,$122.55,N
3979603,2,$105.80,N
3983104,2,$75.88,N
3987228,5,$696.70,N
3987965,2,$154.96,N
3988069,3,$177.41,N
3988809,5,$211.11,N
3992040,3,$81.65,Y
4002686,3,$96.96,N
4004693,2,$64.84,N
4008145,3,$263.88,Y
4009710,2,$199.92,Y
4009743,2,$57.04,Y
4018677,8,"$5,150.78",Y
4019778,2,$81.90,N
4021537,7,$715.32,N
4025198,2,$62.94,N
4029282,2,$157.49,N
4031153,4,$888.61,Y
4032319,6,$435.54,N
4033260,4,$240.57,Y
4034722,3,$161.39,N
4040094,2,$77.48,N
4041727,5,"$1,328.37",Y
4045176,2,$24.96,N
4051681,10,$460.11,N
4053254,3,$60.95,N
4054703,2,$63.56,Y
4056783,3,$86.88,N
4058714,2,$284.96,N
4070403,2,$64.83,Y
4074126,3,$200.83,N
4075006,3,$138.19,N
4089863,4,$102.06,Y
4092928,2,$64.36,N
4096209,2,$127.47,N
4098004,3,$86.78,N
4099225,2,$51.22,N
4100415,4,$100.91,N
4103043,2,$81.76,N
4103797,4,$237.68,Y
4112736,2,$157.65,N
4117642,3,$242.33,N
4119714,4,$252.53,N
4122561,2,$56.93,N
4127280,3,$146.79,N
4142095,7,$706.13,N
4143097,6,$173.83,N
4143476,3,$68.39,Y
4144995,2,$14.97,N
4155182,3,$99.47,Y
4155426,2,$232.87,N
4156320,2,$25.76,N
4156669,2,$44.92,Y
4161217,2,$374.60,N
4161547,2,$69.96,N
4162587,4,$262.17,N
4167877,2,$38.96,N
4168072,2,$55.93,N
4170585,2,$756.52,Y
4172297,2,$170.89,N
4183434,2,$54.00,Y
4187009,2,$46.41,N
4187157,2,$44.92,Y
4188856,2,$77.70,N
4196281,8,$116.36,N
4200624,11,"$1,468.15",Y
4200837,2,$78.74,N
4209863,2,$257.46,N
4215767,2,$182.70,N
4218106,3,$188.86,N
4221614,2,$100.63,N
4223540,4,$757.41,N
4226110,2,$118.66,Y
4234392,6,$180.33,N
4235246,2,$93.72,Y
4236603,2,$57.38,N
4237195,2,$162.96,Y
4237201,3,$63.92,N
4237981,5,$307.56,N
4240568,13,$643.51,N
4241692,2,$78.28,N
4241712,4,$117.34,Y
4242160,2,$54.01,N
4242498,2,$419.02,N
4253982,3,$238.73,Y
4256087,5,$248.45,Y
4258267,7,$121.68,N
4260252,3,$151.31,N
4262796,2,$121.81,N
4266628,2,$180.41,Y
4269571,3,$369.37,N
4270476,9,$980.98,N
4272921,2,$823.83,N
4273089,2,"$1,800.25",N
4274190,3,$359.03,N
4274472,3,$789.90,N
4277704,2,$43.20,N
4278798,2,$155.96,N
4280496,2,$40.97,N
4282659,2,$53.96,Y
4287825,2,$95.05,N
4295938,2,$34.90,N
4296328,4,$58.61,N
4299294,2,$65.66,N
4300083,3,$46.42,N
4308698,4,$235.86,Y
4314843,4,$72.08,N
4320419,2,$348.46,N
4320767,2,$219.11,Y
4326121,6,$638.90,N
4326477,2,$59.46,N
4327462,2,$58.94,N
4334960,4,$272.30,N
4342130,2,$141.90,N
4344340,2,$29.96,N
4345481,3,$224.82,N
4352918,3,$142.77,N
4353050,5,$139.23,Y
4353482,4,$996.12,Y
4355006,2,$45.99,N
4359078,4,$127.55,N
4362458,2,$171.87,N
4369297,5,"$1,846.22",N
4375397,5,"$1,522.80",N
4376709,3,$267.94,N
4377868,2,$375.69,Y
4381417,6,$817.25,Y
4389574,2,$53.90,N
4390202,9,"$1,421.75",N
4390956,5,$431.00,N
4398898,2,$89.96,N
4399556,3,$82.63,N
4401230,6,$565.64,Y
4401468,4,$579.84,Y
4405606,2,$49.06,N
4406457,5,$443.88,N
4418057,3,$412.90,N
4418192,7,$360.35,N
4423869,4,$108.91,N
4425347,2,$82.49,Y
4425559,2,$81.10,N
4426947,2,$69.90,N
4433952,3,$137.74,N
4434616,11,"$2,819.66",N
4435476,3,$197.37,N
4437038,7,$129.22,N
4441130,2,$148.97,Y
4448497,2,$448.95,N
4448860,3,$100.63,N
4451319,3,$415.36,Y
4451981,5,$648.49,Y
4457374,2,$174.73,Y
4460909,2,$524.86,N
4461993,6,$800.81,Y
4462709,2,$230.35,Y
4462866,2,$171.18,N
4462888,2,$139.48,N
4470341,2,$58.28,N
4477470,2,$159.20,N
4478803,2,$131.07,N
4485478,3,$68.02,N
4485537,3,$46.44,Y
4485593,2,$92.60,N
4486236,2,$62.64,Y
4491458,2,$37.96,N
4491890,10,$472.46,Y
4496296,6,$85.40,N
4498906,4,$205.88,N
4499394,2,$40.97,N
4501624,2,$137.58,N
4505623,3,$138.31,Y
4512412,3,$79.18,Y
4514252,2,$155.87,N
4514373,2,$76.60,Y
4514701,2,$117.94,N
4518714,5,$974.63,Y
4519022,2,$113.96,N
4524205,3,$383.16,Y
4527433,5,$49.28,N
4528385,3,$186.40,Y
4531924,2,$71.94,N
4532890,3,$81.94,Y
4534407,4,$159.90,N
4536125,3,$65.98,N
4539821,8,$210.55,N
4540988,3,$73.04,N
4548924,3,$207.36,N
4549786,4,$126.76,N
4553245,2,$37.97,N
4553327,4,$187.87,Y
4555534,2,$132.88,N
4558819,4,$477.42,Y
4563524,2,$48.94,N
4563750,3,$127.27,N
4568683,3,$74.14,N
4571836,2,$48.92,N
4572905,6,$949.23,N
4573654,2,$61.96,Y
4574262,5,$233.34,N
4576080,2,$149.70,N
4579175,3,$154.10,Y
4582749,2,$61.71,N
4585690,2,$26.05,N
4591505,2,$57.46,N
4593055,2,$130.58,N
4595148,3,$842.34,N
4596882,2,$229.32,Y
4597919,2,$50.51,N
4601271,3,$73.90,N
4605234,4,$102.94,Y
4611889,2,$44.93,N
4614328,2,$48.94,N
4616329,3,$163.03,N
4618399,5,"$1,512.69",N
4625902,5,$606.62,N
4627841,4,$376.08,N
4634260,2,$58.92,N
4636591,2,$59.94,Y
4638412,2,$73.19,N
4642359,2,$76.75,N
4642670,6,$352.55,Y
4649450,2,$54.91,N
4652343,2,$234.45,N
4654451,8,$367.76,Y
4657298,2,$151.87,N
4658299,8,"$1,496.90",Y
4665277,3,$179.36,Y
4670431,3,$292.21,N
4675570,3,$251.34,Y
4681372,2,$202.10,N
4682741,4,$233.73,Y
4685232,3,$137.98,N
4694684,3,$162.47,N
4695954,2,$38.96,N
4696324,2,$299.92,N
4696891,3,$103.32,Y
4704065,2,$59.13,N
4705631,2,$60.96,Y
4713073,2,$51.21,N
4716291,2,$135.94,N
4720423,2,$699.96,N
4720982,2,$67.96,N
4722142,4,$696.27,N
4727922,9,$802.37,Y
4736702,2,$542.30,Y
4739779,2,$145.42,N
4740349,2,$79.92,N
4746819,2,$41.91,N
4747700,3,$752.20,N
4753513,3,$81.85,Y
4756372,5,$114.49,Y
4756729,2,$331.82,N
4758316,5,$543.74,Y
4765511,3,$133.94,Y
4768953,5,$143.98,Y
4778404,2,$71.26,N
4779797,3,$183.82,N
4780388,3,$176.97,Y
4782987,2,$259.96,N
4793598,4,$175.96,Y
4796510,2,$136.12,N
4801479,4,$432.34,Y
4819079,5,$502.93,Y
4820618,3,$149.90,N
4822001,2,$146.89,Y
4827113,2,$90.45,N
4828509,2,$349.96,N
4835164,5,$430.88,N
4836330,2,$104.96,N
4841633,2,$358.96,N
4843991,3,$515.31,Y
4845062,4,$246.73,N
4845245,3,$59.92,Y
4849622,3,$256.81,N
4852231,4,$256.39,Y
4858374,2,$59.70,N
4866650,7,$144.26,N
4867465,2,$80.17,N
4868140,2,$172.90,N
4868520,4,$266.90,Y
4872726,5,$355.63,Y
4877021,3,$57.69,N
4882047,2,$91.94,Y
4882362,3,$200.30,N
4884199,2,$184.27,N
4884655,2,$132.47,Y
4886546,3,$148.86,N
4895959,2,$181.96,N
4899131,3,$149.45,N
4900674,4,$139.11,N
4901192,4,$295.92,N
4901271,3,$257.70,N
4902397,4,$281.80,N
4912300,2,$21.06,N
4915613,3,$273.26,N
4919475,2,$83.59,Y
4921228,2,$196.93,N
4924939,2,$107.43,N
4926399,2,$517.91,N
4926860,2,$586.95,N
4927861,3,$302.20,N
4928047,3,$473.74,N
4933238,5,$307.11,N
4933844,2,$118.42,N
4934193,3,$641.15,N
4936522,13,"$3,048.36",Y
4939772,2,$197.34,N
4940883,2,$88.07,N
4942947,3,$82.90,N
4959068,2,$192.70,N
4959729,3,$315.95,Y
4963751,2,$505.00,N
4964527,2,$102.90,N
4968073,7,$672.70,N
4970275,6,$378.52,N
4972581,11,"$1,782.49",N
4972882,2,$626.00,N
4973899,2,$57.56,N
4976620,2,$57.69,N
4979395,2,$211.92,N
4981247,2,$58.40,N
4984308,2,$129.06,N
4987534,3,$132.85,N
4987548,3,$145.45,N
4990775,3,$277.01,Y
4991176,2,$37.94,Y
4992665,4,$927.89,N
4992997,3,$78.62,Y
4994590,2,$78.94,N
5006035,2,$85.72,N
5009075,2,$436.83,N
5012141,3,$190.94,N
5014872,2,$32.96,N
5014900,2,$120.72,N
5018915,2,$128.43,N
5021726,7,$280.78,Y
5022327,2,$113.93,Y
5027847,3,$196.89,Y
5030836,2,$159.96,N
5051882,3,$73.80,N
5057345,4,$107.12,N
5058703,2,$53.48,Y
5059498,2,$100.97,N
5059518,3,$339.56,N
5063805,2,$257.94,N
5066647,4,"$1,107.62",N
5072178,3,$114.90,Y
5074884,2,$22.98,N
5076532,4,$70.51,N
5086558,2,$80.71,N
5087301,2,$19.98,N
5092573,2,$79.91,N
5093320,3,$199.63,N
5093772,3,$94.44,N
5096520,2,$65.92,N
5097687,2,$426.19,Y
5099920,2,$40.09,N
5110985,5,$170.81,N
5116045,4,$285.96,Y
5117644,4,$122.67,N
5118682,5,$196.52,N
5121603,5,$573.51,N
5128910,3,$182.24,N
5129347,2,$60.92,N
5134235,2,$55.87,N
5143502,2,$53.51,N
5145561,3,$180.24,N
5149113,2,$372.92,N
5149984,3,$64.41,N
5150411,4,$528.72,N
5152597,2,$74.32,Y
5156872,3,$52.92,Y
5161264,2,$44.90,N
5161859,3,$86.77,N
5162539,6,"$1,653.30",N
5164107,2,$62.87,N
5173325,2,$75.81,N
5177339,4,$128.42,N
5177795,3,$247.03,N
5177864,2,$187.96,N
5179945,2,$200.94,Y
5183427,3,$120.94,N
5185813,5,$169.89,N
5189561,3,$77.80,N
5192699,2,$91.58,Y
5193555,3,$230.95,N
5194655,3,$172.22,N
5194805,2,$21.26,N
5197220,4,$63.86,Y
5198380,5,$424.63,N
5198721,6,$229.64,N
5199357,4,$221.69,Y
5212496,2,$444.92,N
5217821,2,$77.94,N
5219333,2,$340.92,N
5220525,2,$380.21,Y
5231740,4,$489.36,N
5240297,3,$89.71,Y
5244035,3,$47.15,N
5244069,2,$223.64,Y
5244368,2,$38.59,N
5246841,2,$216.82,N
5247472,5,$250.21,Y
5248212,2,$79.40,N
5251665,3,$218.20,Y
5259216,4,$187.99,N
5261219,3,$137.21,N
5263784,2,$60.32,Y
5269812,4,$196.37,N
5274164,2,$726.20,N
5280403,3,$61.44,N
5281400,2,$72.18,Y
5281948,2,$259.88,N
5284857,2,$34.92,N
5287877,2,$38.22,N
5288653,2,$57.36,N
5295285,10,$483.04,Y
5296728,3,$194.14,N
5303445,2,$200.89,N
5303792,3,$153.85,Y
5305403,2,$75.62,N
5305577,3,$500.88,N
5309804,2,$36.94,N
5313762,5,"$1,095.41",Y
5313909,2,$40.96,N
5314117,3,$547.93,N
5321352,2,$39.91,Y
5323015,2,$29.70,N
5327510,3,$142.95,N
5331051,2,$41.20,Y
5331640,2,$199.98,Y
5332385,2,$110.88,N
5332538,22,$527.62,Y
5336458,3,$244.44,Y
5336627,3,$50.93,N
5337920,2,$32.55,N
5340623,2,$83.44,N
5342224,2,$206.83,N
5344656,4,$337.89,N
5345254,2,$249.92,N
5345847,11,$492.38,N
5345909,3,$232.91,Y
5362329,5,$105.30,N
5364517,2,$113.93,N
5366916,4,$304.18,Y
5368046,3,$173.30,Y
5389272,2,$60.70,Y
5389451,2,$23.95,N
5391011,2,$460.74,Y
5392064,2,$330.16,Y
5394553,2,$69.96,N
5397649,3,$208.80,Y
5398479,2,$855.94,N
5399686,3,$464.39,Y
5401058,3,$117.47,N
5401740,10,$404.56,Y
5410855,2,$78.38,N
5413732,4,"$1,035.88",Y
5414799,4,$762.39,Y
5415846,2,$63.85,N
5418273,2,$153.88,N
5418651,4,$174.98,N
5422943,17,$759.71,Y
5431031,2,$154.98,Y
5431506,3,$93.18,N
5434389,2,$51.90,Y
5438757,2,$215.41,Y
5441973,4,$646.92,Y
5445204,2,$262.96,Y
5445493,4,$318.29,N
5447870,2,$89.88,N
5451518,2,$508.83,N
5453066,3,$81.94,N
5453829,3,$122.69,N
5455187,2,$71.90,Y
5455683,2,$154.94,N
5456537,9,$721.84,Y
5460557,2,$495.91,Y
5461301,2,$59.96,N
5464939,9,"$3,207.76",Y
5466101,3,$428.69,Y
5466149,3,$85.64,N
5467867,3,$108.93,Y
5470894,2,$13.71,N
5479869,4,$721.37,N
5481885,3,$67.18,Y
5483594,3,$582.94,N
5485983,2,$141.26,Y
5486251,2,$76.15,N
5486824,5,$121.75,N
5488010,2,$287.22,N
5488334,4,$188.27,N
5488466,3,$80.56,N
5489352,2,$237.96,N
5494502,3,$111.45,N
5495824,5,$371.59,Y
5496875,3,$98.92,N
5499803,4,$522.18,Y
5502856,2,$54.07,N
5507797,4,$301.80,N
5513672,2,$342.17,N
5515234,2,$48.12,N
5520250,2,$21.70,N
5520646,2,$46.32,N
5524222,3,$510.35,N
5525810,2,$100.96,N
5526732,2,$178.21,N
5528218,9,$960.86,N
5529133,14,$601.03,N
5533216,2,$18.96,N
5533262,4,"$1,318.60",N
5538015,2,$298.74,N
5544006,4,$96.75,N
5551569,3,$364.06,N
5554051,5,$247.86,Y
5558444,8,"$1,087.05",Y
5562481,5,$432.68,Y
5562499,3,$93.83,N
5567128,3,$754.88,N
5569236,2,$77.94,N
5569580,6,$119.56,N
5571828,2,$177.71,N
5573325,2,$112.98,N
5574242,4,"$5,402.04",Y
5580449,2,$81.96,N
5581763,3,$55.68,N
5582559,7,$205.51,N
5583089,2,$167.91,N
5584300,5,"$1,830.76",N
5584642,2,$40.14,Y
5585789,3,$323.94,Y
5587034,3,$171.95,N
5590507,4,$554.95,Y
5601175,2,$404.96,N
5604341,4,$115.75,N
5607162,2,$197.96,Y
5607499,2,$23.96,N
5610392,2,$29.06,N
5612657,3,$80.91,N
5613711,2,$80.95,Y
5615369,2,$214.84,N
5616805,2,$34.95,N
5617142,2,$86.95,N
5617591,6,$357.25,Y
5617999,2,$36.96,N
5619557,3,$32.40,N
5627308,2,$322.14,N
5631658,3,$388.37,N
5640963,2,$167.94,N
5644810,2,$85.76,N
5648786,4,$217.71,Y
5649068,2,$46.96,N
5651756,7,"$1,045.54",Y
5653519,2,$64.96,N
5654465,2,$210.93,Y
5655876,2,$84.22,N
5657117,3,$130.44,N
5658929,2,$120.44,N
5659033,4,$378.60,Y
5672279,2,$219.96,N
5674726,2,$80.88,Y
5675668,3,$169.04,N
5680827,2,$137.46,N
5684365,2,$63.94,N
5686466,2,$61.95,N
5686475,2,$482.31,N
5686921,4,$97.61,N
5689024,3,$79.83,Y
5689898,3,$258.82,N
5700319,3,$80.66,N
5701961,2,$106.93,N
5703816,3,$612.86,Y
5704014,4,$278.88,Y
5706888,2,$43.17,N
5709534,3,$28.92,N
5714501,3,$59.92,Y
5720192,2,$120.92,N
5722431,2,$121.97,N
5724452,2,$41.18,N
5725117,2,$58.96,N
5725159,2,$106.46,N
5725684,2,$95.90,N
5732614,3,$49.75,N
5736578,8,$916.12,Y
5736928,4,$165.92,N
5739723,3,$136.60,N
5742588,3,$428.74,N
5747090,3,$80.55,N
5748494,2,$48.96,N
5753878,2,$887.41,Y
5756602,3,$211.19,N
5760731,4,$92.38,N
5763476,5,$132.90,N
5766456,4,$126.64,Y
5767580,3,$143.45,N
5767918,4,$278.57,Y
5772796,3,$54.54,N
5775557,2,$268.13,Y
5777590,3,$194.39,Y
5779945,4,$325.08,N
5785921,3,$182.19,N
5786618,2,$256.91,N
5787078,3,$580.34,Y
5789600,5,$134.22,N
5792563,2,$30.93,N
5792578,4,$335.82,N
5796997,2,$132.95,N
5798989,4,$612.18,Y
5799609,2,$100.22,N
5802664,2,$79.97,N
5805514,2,$392.97,N
5813778,4,$95.47,N
5824818,3,$170.33,Y
5826969,3,$648.00,Y
5829515,3,$185.22,N
5830390,4,$190.85,N
5831669,11,"$1,001.24",Y
5833913,2,$66.58,N
5839262,3,$348.98,Y
5839286,5,"$1,328.14",Y
5840094,3,$62.30,N
5840719,2,$403.91,N
5845731,2,$48.96,Y
5847088,4,$165.85,N
5848370,8,"$1,019.89",N
5854676,2,$66.96,N
5854857,3,$471.37,N
5857219,2,$159.63,N
5859583,2,$59.91,N
5859856,2,$76.19,N
5860237,7,$672.53,N
5862770,5,$243.15,N
5862931,2,$629.28,Y
5865426,3,$244.61,N
5866655,2,$85.74,Y
5877503,2,$34.94,N
5886199,2,$60.90,N
5886808,2,$249.24,N
5887271,3,$109.15,N
5887351,2,$191.11,N
5887904,5,$106.55,N
5891032,4,$104.23,Y
5894934,2,$127.06,N
5902050,2,$50.74,N
5903557,2,$41.46,N
5905355,2,$34.96,N
5905561,3,$180.78,N
5912686,3,$207.63,Y
5913872,4,$63.91,N
5914302,2,$278.36,N
5915569,3,$51.78,N
5923382,2,$302.41,N
5925940,3,$454.76,Y
5929408,2,$17.65,N
5929461,2,$293.25,N
5930071,4,$246.33,Y
5932260,2,$135.41,N
5934132,2,$941.85,N
5934504,2,$107.11,N
5935466,3,$36.22,N
5937229,2,$123.30,Y
5939063,2,$70.91,N
5939172,2,$166.96,N
5942040,3,$195.56,N
5944106,4,$127.10,N
5952031,2,$84.44,Y
5952106,4,$290.02,N
5952996,2,$562.58,Y
5956449,5,$218.12,N
5961853,2,$34.50,N
5963831,3,$165.87,N
5964735,4,$81.30,Y
5966059,3,$226.01,N
5966821,2,$217.75,N
5967165,2,$133.88,Y
5967946,2,$70.96,N
5969404,2,$313.11,N
5972793,2,$80.34,N
5974222,2,$52.36,N
5977764,2,$376.96,N
5979520,4,$502.04,N
5979606,4,$126.90,N
5979809,2,$39.98,N
5981625,2,$223.94,N
5982037,2,$175.89,N
5985337,6,$424.69,Y
5986859,3,$87.77,N
5989994,2,$636.43,Y
5991508,2,$143.05,N
5993318,3,$684.51,Y
5999366,2,$317.04,Y
6001033,2,$43.50,Y
6002670,3,$45.80,N
6004645,2,$31.81,N
6007566,2,$300.83,N
6007917,2,$174.19,N
6011180,2,$444.49,N
6011187,3,$57.90,N
6014515,2,$247.40,Y
6018774,2,$40.84,N
6019598,4,$121.60,N
6020593,6,$483.87,N
6020802,3,$78.13,Y
6023954,3,$145.16,Y
6026775,2,$30.68,N
6028599,2,$27.16,N
6028878,2,$289.92,Y
6035466,6,$816.97,N
6049747,2,$208.70,N
6050083,4,$177.68,N
6050512,3,$116.90,Y
6050650,4,$148.37,Y
6051404,4,$236.56,Y
6051517,2,$133.22,Y
6052669,2,$55.14,N
6057373,2,$73.92,N
6059362,3,$164.38,N
6059775,2,$140.94,Y
6060748,4,$123.90,N
6062230,3,$224.09,Y
6062901,3,$308.66,Y
6062952,5,$172.18,Y
6066739,2,$142.38,N
6069617,3,$186.13,N
6078737,3,$74.87,N
6080282,4,$179.91,N
6081328,3,$83.45,N
6082657,2,$72.24,N
6085000,2,$121.67,N
6086702,2,$100.96,N
6093049,2,$222.96,N
6095720,3,$422.95,Y
6099638,2,$42.92,N
6100768,6,$308.87,N
6100889,5,$275.41,N
6109366,2,$264.86,Y
6114222,2,$40.93,N
6115880,4,$343.44,N
6117196,2,$281.96,Y
6118828,9,"$2,311.39",N
6128198,3,$130.13,N
6128999,4,$723.07,Y
6130198,2,$38.94,N
6130647,2,$168.92,N
6136214,4,$155.49,N
6138912,3,$559.40,N
6139797,6,"$1,193.39",N
6146106,2,$63.22,N
6146312,2,$66.96,N
6146524,2,$405.23,N
6159865,3,$51.09,N
6169956,2,$109.87,N
6169986,61,"$22,618.37",Y
6170142,2,$53.30,N
6172204,2,$101.96,N
6173526,6,$271.38,Y
6175083,2,$62.63,N
6177050,4,$117.79,N
6177553,2,$118.88,N
6179070,2,$157.92,N
6184950,2,$26.96,N
6185074,2,$95.96,Y
6188509,2,$121.56,N
6194557,3,$135.28,N
6194825,2,$21.35,N
6196939,6,$108.33,N
6199528,2,$95.88,N
6201174,2,$63.15,N
6206985,4,$209.23,Y
6221123,3,$250.94,Y
6234277,2,$125.96,Y
6238220,11,$370.86,Y
6239248,8,"$1,595.79",Y
6240845,5,$273.88,Y
6242094,2,$64.93,N
6244207,2,$14.46,Y
6245390,3,$189.69,Y
6250806,3,$57.56,Y
6255762,2,$23.73,N
6258489,2,$22.56,N
6260080,2,$113.86,N
6260162,2,$361.76,N
6262510,3,$87.82,N
6267575,13,"$1,364.74",Y
6267854,3,$158.86,N
6267971,7,$816.63,Y
6267974,15,"$2,646.58",Y
6268078,3,"$1,333.85",N
6268411,10,"$1,631.90",Y
6268560,85,"$5,582.05",Y
6268599,13,"$1,415.07",Y
6268646,16,"$10,978.34",Y
6269104,22,"$4,121.25",Y
6269231,9,$930.68,Y
6269364,7,$979.50,N
6269534,74,"$14,459.08",Y
6269575,89,"$11,348.56",Y
